TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,CLASS NUMBER,F2F lecture in alternate weeks,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2022-23 Sem 1,UGME,BCHM4606,1A,2151,,2022-09-01,2022-10-06,,,,THU,,,,,09:30,11:20,Otorhinolaryngology of Chinese Medicine,School of Chinese Medicine,"Choi,Wing Fai; Tsang,Ching Man"
2022-23 Sem 1,UGME,BCHM4606,1A,2151,,2022-10-20,2022-11-24,,,,THU,,,,,09:30,11:20,Otorhinolaryngology of Chinese Medicine,School of Chinese Medicine,"Choi,Wing Fai; Tsang,Ching Man"
2022-23 Sem 1,UGME,BCHM4608,1B,2152,,2022-09-07,2022-10-05,,,WED,,,,,,14:30,16:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM4608,1B,2152,,2022-10-19,2022-11-30,,,WED,,,,,,14:30,16:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM4608FY,FA,2725,,2022-09-05,2022-09-07,MON,,WED,,,,,,14:30,16:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM4608FY,FA,2725,,2022-09-06,2022-09-27,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM4608FY,FA,2725,,2022-09-14,2022-09-14,,,WED,,,,,,14:30,16:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM4608FY,FA,2725,,2022-09-19,2022-10-05,MON,,WED,,,,,,14:30,16:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM4608FY,FA,2725,,2022-10-17,2022-11-30,MON,,WED,,,,,,14:30,16:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM4608FY,FA,2725,,2022-10-18,2022-11-29,,TUE,,,,,,,09:30,11:20,Fundamentals of Diagnosis,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM5601,1A,2147,,2022-09-01,2022-10-06,,,,THU,,,,,14:30,16:20,Life Cultivation and Healthcare of Chinese Medicine,School of Chinese Medicine,"Chen,Jianping; Hao,Dongfang; Zhang,Zhang-Jin"
2022-23 Sem 1,UGME,BCHM5601,1A,2147,,2022-10-20,2022-11-24,,,,THU,,,,,14:30,16:20,Life Cultivation and Healthcare of Chinese Medicine,School of Chinese Medicine,"Chen,Jianping; Hao,Dongfang; Zhang,Zhang-Jin"
2022-23 Sem 1,UGME,BCHM5603,1A,2148,,2022-09-01,2022-09-01,,,,THU,,,,,16:30,18:20,Seasonal Febrile Diseases,School of Chinese Medicine,"Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Wu,Wei; Yau,Chuen Heung"
2022-23 Sem 1,UGME,BCHM5603,1A,2148,,2022-09-02,2022-10-07,,,,,FRI,,,,14:30,16:20,Seasonal Febrile Diseases,School of Chinese Medicine,"Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Wu,Wei; Yau,Chuen Heung"
2022-23 Sem 1,UGME,BCHM5603,1A,2148,,2022-09-06,2022-09-29,,TUE,,THU,,,,,16:30,18:20,Seasonal Febrile Diseases,School of Chinese Medicine,"Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Wu,Wei; Yau,Chuen Heung"
2022-23 Sem 1,UGME,BCHM5603,1A,2148,,2022-10-06,2022-10-06,,,,THU,,,,,16:30,18:20,Seasonal Febrile Diseases,School of Chinese Medicine,"Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Wu,Wei; Yau,Chuen Heung"
2022-23 Sem 1,UGME,BCHM5603,1A,2148,,2022-10-18,2022-11-24,,TUE,,THU,,,,,16:30,18:20,Seasonal Febrile Diseases,School of Chinese Medicine,"Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Wu,Wei; Yau,Chuen Heung"
2022-23 Sem 1,UGME,BCHM5603,1A,2148,,2022-10-21,2022-11-25,,,,,FRI,,,,14:30,16:20,Seasonal Febrile Diseases,School of Chinese Medicine,"Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Wu,Wei; Yau,Chuen Heung"
2022-23 Sem 1,UGME,BCHM5603,1A,2148,,2022-11-29,2022-11-29,,TUE,,,,,,,16:30,18:20,Seasonal Febrile Diseases,School of Chinese Medicine,"Leung,Chung Yin Feona; Luo,Yi; Su,Jing; Wu,Wei; Yau,Chuen Heung"
2022-23 Sem 1,UGME,BCHM5604,1A,2149,,2022-09-02,2022-10-07,,,,,FRI,,,,16:30,18:20,Therapeutics in Acupuncture and Moxibustion,School of Chinese Medicine,"Hao,Dongfang; Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun; Zhang,Zhang-Jin"
2022-23 Sem 1,UGME,BCHM5604,1A,2149,,2022-09-06,2022-09-27,,TUE,,,,,,,14:30,16:20,Therapeutics in Acupuncture and Moxibustion,School of Chinese Medicine,"Hao,Dongfang; Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun; Zhang,Zhang-Jin"
2022-23 Sem 1,UGME,BCHM5604,1A,2149,,2022-10-18,2022-11-29,,TUE,,,,,,,14:30,16:20,Therapeutics in Acupuncture and Moxibustion,School of Chinese Medicine,"Hao,Dongfang; Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun; Zhang,Zhang-Jin"
2022-23 Sem 1,UGME,BCHM5604,1A,2149,,2022-10-21,2022-11-25,,,,,FRI,,,,16:30,18:20,Therapeutics in Acupuncture and Moxibustion,School of Chinese Medicine,"Hao,Dongfang; Sun,Shuxia; Wu,Junmei; Yiu,Yan Mun; Zhang,Zhang-Jin"
2022-23 Sem 1,UGME,BCHM5610FY,FA,2726,,2022-09-01,2022-09-02,,,,THU,FRI,,,,09:30,12:20,Chinese Medicine Clinical Attachment III,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM5610FY,FA,2726,,2022-09-05,2022-09-09,MON,TUE,WED,THU,FRI,,,,09:30,12:20,Chinese Medicine Clinical Attachment III,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM5610FY,FA,2726,,2022-09-13,2022-09-16,,TUE,WED,THU,FRI,,,,09:30,12:20,Chinese Medicine Clinical Attachment III,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM5610FY,FA,2726,,2022-09-19,2022-09-30,MON,TUE,WED,THU,FRI,,,,09:30,12:20,Chinese Medicine Clinical Attachment III,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM5610FY,FA,2726,,2022-10-03,2022-10-07,MON,,WED,THU,FRI,,,,09:30,12:20,Chinese Medicine Clinical Attachment III,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM5610FY,FA,2726,,2022-10-17,2022-11-25,MON,TUE,WED,THU,FRI,,,,09:30,12:20,Chinese Medicine Clinical Attachment III,School of Chinese Medicine,
2022-23 Sem 1,UGME,BCHM5610FY,FA,2726,,2022-11-28,2022-11-30,MON,TUE,WED,,,,,,09:30,12:20,Chinese Medicine Clinical Attachment III,School of Chinese Medicine,
2022-23 Sem 1,UGME,BMSC1101,1A,2992,,2022-09-01,2022-10-06,,,,THU,,,,,10:30,12:20,Life Science I,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC1101,1A,2992,,2022-09-02,2022-10-07,,,,,FRI,,,,13:30,15:20,Life Science I,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC1101,1A,2992,,2022-09-06,2022-09-27,,TUE,,,,,,,13:30,17:20,Life Science I,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC1101,1A,2992,,2022-09-07,2022-10-05,,,WED,,,,,,08:30,10:20,Life Science I,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC1101,1A,2992,,2022-10-18,2022-11-29,,TUE,,,,,,,13:30,17:20,Life Science I,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC1101,1A,2992,,2022-10-19,2022-11-30,,,WED,,,,,,08:30,10:20,Life Science I,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC1101,1A,2992,,2022-10-20,2022-11-24,,,,THU,,,,,10:30,12:20,Life Science I,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC1101,1A,2992,,2022-10-21,2022-11-25,,,,,FRI,,,,13:30,15:20,Life Science I,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC2102,1A,2993,,2022-09-01,2022-10-06,,,,THU,,,,,10:30,12:20,Life Science II,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC2102,1A,2993,,2022-09-01,2022-10-06,,,,THU,,,,,16:30,19:20,Life Science II,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC2102,1A,2993,,2022-09-02,2022-10-07,,,,,FRI,,,,15:30,18:20,Life Science II,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC2102,1A,2993,,2022-10-20,2022-11-24,,,,THU,,,,,10:30,12:20,Life Science II,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC2102,1A,2993,,2022-10-20,2022-11-24,,,,THU,,,,,16:30,19:20,Life Science II,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC2102,1A,2993,,2022-10-21,2022-11-25,,,,,FRI,,,,15:30,18:20,Life Science II,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC3104,1A,2994,,2022-09-02,2022-10-07,,,,,FRI,,,,13:30,15:20,Life Science IV,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC3104,1A,2994,,2022-09-05,2022-09-05,MON,,,,,,,,08:30,10:20,Life Science IV,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC3104,1A,2994,,2022-09-06,2022-09-27,,TUE,,,,,,,10:30,12:20,Life Science IV,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC3104,1A,2994,,2022-09-19,2022-10-03,MON,,,,,,,,08:30,10:20,Life Science IV,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC3104,1A,2994,,2022-10-17,2022-11-28,MON,,,,,,,,08:30,10:20,Life Science IV,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC3104,1A,2994,,2022-10-18,2022-11-29,,TUE,,,,,,,10:30,12:20,Life Science IV,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BMSC3104,1A,2994,,2022-10-21,2022-11-25,,,,,FRI,,,,13:30,15:20,Life Science IV,School of Biomedical Sciences,
2022-23 Sem 1,UGME,BPHM1111,1A,2512,,2022-09-01,2022-12-01,,,,THU,,,,KKLG106,10:30,12:20,"Integrated Course in Basic Sciences: Anatomy, Physiology & Biochemistry",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM1111,1A,2512,,2022-09-02,2022-12-02,,,,,FRI,,,MWT7,15:30,17:20,"Integrated Course in Basic Sciences: Anatomy, Physiology & Biochemistry",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM1111,1A,2512,,2022-09-02,2022-12-02,,,,,FRI,,,,10:30,12:20,"Integrated Course in Basic Sciences: Anatomy, Physiology & Biochemistry",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM1111,1A,2512,,2022-09-05,2022-09-05,MON,,,,,,,MBG07,15:30,17:20,"Integrated Course in Basic Sciences: Anatomy, Physiology & Biochemistry",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM1111,1A,2512,,2022-09-06,2022-09-27,,TUE,,,,,,MB121,10:30,12:20,"Integrated Course in Basic Sciences: Anatomy, Physiology & Biochemistry",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM1111,1A,2512,,2022-09-07,2022-11-30,,,WED,,,,,MB121,10:30,12:20,"Integrated Course in Basic Sciences: Anatomy, Physiology & Biochemistry",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM1111,1A,2512,,2022-09-19,2022-11-28,MON,,,,,,,MBG07,15:30,17:20,"Integrated Course in Basic Sciences: Anatomy, Physiology & Biochemistry",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM1111,1A,2512,,2022-10-11,2022-11-29,,TUE,,,,,,MB121,10:30,12:20,"Integrated Course in Basic Sciences: Anatomy, Physiology & Biochemistry",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2133,1A,3668,,2022-09-02,2022-12-02,,,,,FRI,,,KB132,11:30,13:20,Pharmaceutical Chemistry,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2133,1A,3668,,2022-09-05,2022-09-05,MON,,,,,,,MW103,09:30,11:20,Pharmaceutical Chemistry,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2133,1A,3668,,2022-09-19,2022-11-28,MON,,,,,,,MW103,09:30,11:20,Pharmaceutical Chemistry,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2141,1A,2513,,2022-09-01,2022-11-24,,,,THU,,,,MB151,14:30,16:20,Pharmacy in Body System Series - Respiratory System,Dept of Pharmacology & Pharmac,"Chu,Kwok Pui Jody; Lam,Pui San May; Leung,Pak Heng George; Wang,Yu"
2022-23 Sem 1,UGME,BPHM2141,1A,2513,,2022-09-02,2022-11-25,,,,,FRI,,,MB151,16:30,18:20,Pharmacy in Body System Series - Respiratory System,Dept of Pharmacology & Pharmac,"Chu,Kwok Pui Jody; Lam,Pui San May; Leung,Pak Heng George; Wang,Yu"
2022-23 Sem 1,UGME,BPHM2141,1A,2513,,2022-09-06,2022-09-27,,TUE,,,,,,MB151,09:30,11:20,Pharmacy in Body System Series - Respiratory System,Dept of Pharmacology & Pharmac,"Chu,Kwok Pui Jody; Lam,Pui San May; Leung,Pak Heng George; Wang,Yu"
2022-23 Sem 1,UGME,BPHM2141,1A,2513,,2022-09-06,2022-09-27,,TUE,,,,,,MB151,11:30,13:20,Pharmacy in Body System Series - Respiratory System,Dept of Pharmacology & Pharmac,"Chu,Kwok Pui Jody; Lam,Pui San May; Leung,Pak Heng George; Wang,Yu"
2022-23 Sem 1,UGME,BPHM2141,1A,2513,,2022-10-11,2022-11-29,,TUE,,,,,,MB151,09:30,11:20,Pharmacy in Body System Series - Respiratory System,Dept of Pharmacology & Pharmac,"Chu,Kwok Pui Jody; Lam,Pui San May; Leung,Pak Heng George; Wang,Yu"
2022-23 Sem 1,UGME,BPHM2141,1A,2513,,2022-10-11,2022-11-29,,TUE,,,,,,MB151,11:30,13:20,Pharmacy in Body System Series - Respiratory System,Dept of Pharmacology & Pharmac,"Chu,Kwok Pui Jody; Lam,Pui San May; Leung,Pak Heng George; Wang,Yu"
2022-23 Sem 1,UGME,BPHM2142,1A,2514,,2022-09-01,2022-10-06,,,,THU,,,,EH101,10:30,12:20,"Pharmacy in Body Systems Series: Gastrointestinal System, Drug Kinetics and Toxicities",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2142,1A,2514,,2022-09-02,2022-12-02,,,,,FRI,,,EH101,14:30,16:20,"Pharmacy in Body Systems Series: Gastrointestinal System, Drug Kinetics and Toxicities",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2142,1A,2514,,2022-09-05,2022-09-05,MON,,,,,,,MB122,11:30,13:20,"Pharmacy in Body Systems Series: Gastrointestinal System, Drug Kinetics and Toxicities",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2142,1A,2514,,2022-09-19,2022-11-28,MON,,,,,,,MB122,11:30,13:20,"Pharmacy in Body Systems Series: Gastrointestinal System, Drug Kinetics and Toxicities",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2142,1A,2514,,2022-09-29,2022-09-29,,,,THU,,,,EH101,09:30,10:20,"Pharmacy in Body Systems Series: Gastrointestinal System, Drug Kinetics and Toxicities",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2142,1A,2514,,2022-10-13,2022-10-13,,,,THU,,,,EH101,09:30,12:20,"Pharmacy in Body Systems Series: Gastrointestinal System, Drug Kinetics and Toxicities",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM2142,1A,2514,,2022-10-20,2022-12-01,,,,THU,,,,EH101,10:30,12:20,"Pharmacy in Body Systems Series: Gastrointestinal System, Drug Kinetics and Toxicities",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3134,1A,2518,,2022-09-01,2022-12-01,,,,THU,,,,MW103,14:30,16:20,Advanced Drug Delivery,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3134,1A,2518,,2022-09-07,2022-11-30,,,WED,,,,,EH101,14:30,16:20,Advanced Drug Delivery,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3144,1A,2517,,2022-09-02,2022-12-02,,,,,FRI,,,,10:30,12:20,Pharmacy in Body Systems Series: Endocrinology,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3144,1A,2517,,2022-09-05,2022-09-05,MON,,,,,,,EH101,14:30,16:20,Pharmacy in Body Systems Series: Endocrinology,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3144,1A,2517,,2022-09-06,2022-09-27,,TUE,,,,,,MW103,10:30,12:20,Pharmacy in Body Systems Series: Endocrinology,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3144,1A,2517,,2022-09-06,2022-09-27,,TUE,,,,,,,14:30,16:20,Pharmacy in Body Systems Series: Endocrinology,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3144,1A,2517,,2022-09-19,2022-11-28,MON,,,,,,,EH101,14:30,16:20,Pharmacy in Body Systems Series: Endocrinology,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3144,1A,2517,,2022-10-11,2022-11-29,,TUE,,,,,,MW103,10:30,12:20,Pharmacy in Body Systems Series: Endocrinology,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3144,1A,2517,,2022-10-11,2022-11-29,,TUE,,,,,,,14:30,16:20,Pharmacy in Body Systems Series: Endocrinology,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3145,1A,2519,,2022-09-01,2022-12-01,,,,THU,,,,,10:30,12:20,"Pharmacy in Body System Series: Central Nervous, Musculoskeletal and Connective Tissue Disorders",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3145,1A,2519,,2022-09-02,2022-12-02,,,,,FRI,,,,14:30,16:20,"Pharmacy in Body System Series: Central Nervous, Musculoskeletal and Connective Tissue Disorders",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3145,1A,2519,,2022-09-05,2022-09-05,MON,,,,,,,EH101,10:30,12:20,"Pharmacy in Body System Series: Central Nervous, Musculoskeletal and Connective Tissue Disorders",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3145,1A,2519,,2022-09-07,2022-11-30,,,WED,,,,,,10:30,12:20,"Pharmacy in Body System Series: Central Nervous, Musculoskeletal and Connective Tissue Disorders",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM3145,1A,2519,,2022-09-19,2022-11-28,MON,,,,,,,EH101,10:30,12:20,"Pharmacy in Body System Series: Central Nervous, Musculoskeletal and Connective Tissue Disorders",Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-09-01,2022-09-15,,,,THU,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-09-05,2022-09-05,MON,,,,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-09-06,2022-09-13,,TUE,,,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-10-03,2022-10-03,MON,,,,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-10-06,2022-10-06,,,,THU,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-10-24,2022-10-31,MON,,,,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-10-25,2022-11-01,,TUE,,,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-10-27,2022-11-03,,,,THU,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-11-21,2022-11-28,MON,,,,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-11-22,2022-11-29,,TUE,,,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4124,1A,2520,,2022-11-24,2022-12-01,,,,THU,,,,MB100,18:30,20:20,Pharmacy Practice: Pharmacy Law and Ethics,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4135,1A,2521,,2022-09-01,2022-09-15,,,,THU,,,,,14:30,16:20,Industrial Drug Development,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4135,1A,2521,,2022-09-05,2022-09-05,MON,,,,,,,KB223,10:30,12:20,Industrial Drug Development,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4135,1A,2521,,2022-10-03,2022-10-03,MON,,,,,,,KB223,10:30,12:20,Industrial Drug Development,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4135,1A,2521,,2022-10-06,2022-10-06,,,,THU,,,,,14:30,16:20,Industrial Drug Development,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4135,1A,2521,,2022-10-24,2022-10-31,MON,,,,,,,KB223,10:30,12:20,Industrial Drug Development,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4135,1A,2521,,2022-10-27,2022-11-03,,,,THU,,,,,14:30,16:20,Industrial Drug Development,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4135,1A,2521,,2022-11-21,2022-11-28,MON,,,,,,,KB223,10:30,12:20,Industrial Drug Development,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4135,1A,2521,,2022-11-24,2022-12-01,,,,THU,,,,,14:30,16:20,Industrial Drug Development,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4138,1A,3879,,2022-09-01,2022-09-15,,,,THU,,,,MB249,10:30,12:20,Biopharmaceutical Technology and Future Medicines,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4138,1A,3879,,2022-09-06,2022-09-13,,TUE,,,,,,KKLG106,10:30,12:20,Biopharmaceutical Technology and Future Medicines,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4138,1A,3879,,2022-10-06,2022-10-06,,,,THU,,,,MB249,10:30,12:20,Biopharmaceutical Technology and Future Medicines,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4138,1A,3879,,2022-10-25,2022-11-01,,TUE,,,,,,KKLG106,10:30,12:20,Biopharmaceutical Technology and Future Medicines,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4138,1A,3879,,2022-10-27,2022-11-03,,,,THU,,,,MB249,10:30,12:20,Biopharmaceutical Technology and Future Medicines,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4138,1A,3879,,2022-11-22,2022-11-29,,TUE,,,,,,KKLG106,10:30,12:20,Biopharmaceutical Technology and Future Medicines,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4138,1A,3879,,2022-11-24,2022-12-01,,,,THU,,,,MB249,10:30,12:20,Biopharmaceutical Technology and Future Medicines,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4148,1A,2522,,2022-09-05,2022-09-05,MON,,,,,,,KKLG110,14:30,16:20,Pharmacotherapy of Special Populations,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4148,1A,2522,,2022-09-06,2022-09-13,,TUE,,,,,,KB223,14:30,16:20,Pharmacotherapy of Special Populations,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4148,1A,2522,,2022-10-03,2022-10-03,MON,,,,,,,KKLG110,14:30,16:20,Pharmacotherapy of Special Populations,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4148,1A,2522,,2022-10-24,2022-10-31,MON,,,,,,,KKLG110,14:30,16:20,Pharmacotherapy of Special Populations,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4148,1A,2522,,2022-10-25,2022-11-01,,TUE,,,,,,KB223,14:30,16:20,Pharmacotherapy of Special Populations,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4148,1A,2522,,2022-11-21,2022-11-28,MON,,,,,,,KKLG110,14:30,16:20,Pharmacotherapy of Special Populations,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4148,1A,2522,,2022-11-22,2022-11-29,,TUE,,,,,,KB223,14:30,16:20,Pharmacotherapy of Special Populations,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4161FY,FA,2523,,2022-09-02,2022-11-25,,,,,FRI,,,,09:00,17:50,Research Methodology and Research Project,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4161FY,FA,2523,,2022-09-06,2022-09-27,,TUE,,,,,,,09:00,17:50,Research Methodology and Research Project,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,BPHM4161FY,FA,2523,,2022-10-11,2022-11-29,,TUE,,,,,,,09:00,17:50,Research Methodology and Research Project,Dept of Pharmacology & Pharmac,
2022-23 Sem 1,UGME,NURS5305,1A,4000,,2022-09-04,2022-10-02,,,,,,,SUN,,08:30,17:20,Nursing Practicum IVb,LKS Faculty of Medicine,
2022-23 Sem 1,UGME,NURS5305,1A,4000,,2022-10-16,2022-11-27,,,,,,,SUN,,08:30,17:20,Nursing Practicum IVb,LKS Faculty of Medicine,
2022-23 Sem 1,UGDE,DENT1003FY,FA,3837,,2022-09-01,2022-12-08,,,,THU,,,,PP,09:00,16:50,Dentistry: Basic Medical Science Knowledge,Dental Faculty,
2022-23 Sem 1,UGDE,DENT1003FY,FA,3837,,2022-09-02,2022-09-02,,,,,FRI,,,PP,09:00,16:50,Dentistry: Basic Medical Science Knowledge,Dental Faculty,
2022-23 Sem 1,UGDE,DENT1003FY,FA,3837,,2022-09-05,2022-09-09,MON,TUE,,,FRI,,,PP,09:00,16:50,Dentistry: Basic Medical Science Knowledge,Dental Faculty,
2022-23 Sem 1,UGDE,DENT1003FY,FA,3837,,2022-09-07,2022-12-07,,,WED,,,,,,09:00,11:50,Dentistry: Basic Medical Science Knowledge,Dental Faculty,
