TERM,ACAD_CAREER,COURSE CODE,CLASS SECTION,CLASS NUMBER,F2F lecture in alternate weeks,START DATE,END DATE,MON,TUE,WED,THU,FRI,SAT,SUN,VENUE,START TIME,END TIME,COURSE TITLE,OFFER DEPT,INSTRUCTOR
2021-22 Sem 2,UG,BBED2102,2A,2233,,2022-02-07,2022-04-11,MON,,,,,,,RM403,09:30,11:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Chan,Suk Ying Eva"
2021-22 Sem 2,UG,BBED2102,2B,2236,,2022-01-17,2022-01-24,MON,,,,,,,RM302,15:30,17:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Fung,Chun Lok; Leung,Kin Yi"
2021-22 Sem 2,UG,BBED2102,2B,2236,,2022-02-14,2022-02-28,MON,,,,,,,RM302,15:30,17:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Fung,Chun Lok; Leung,Kin Yi"
2021-22 Sem 2,UG,BBED2102,2B,2236,,2022-03-14,2022-04-11,MON,,,,,,,RM302,15:30,17:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Fung,Chun Lok; Leung,Kin Yi"
2021-22 Sem 2,UG,BBED2102,2B,2236,,2022-04-25,2022-04-25,MON,,,,,,,RM302,15:30,17:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Fung,Chun Lok; Leung,Kin Yi"
2021-22 Sem 2,UG,BBED2102,2C,2235,,2022-01-17,2022-01-24,MON,,,,,,,MW401,15:30,17:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Lo,Yuen Yi; Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED2102,2C,2235,,2022-02-14,2022-04-11,MON,,,,,,,MW401,15:30,17:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Lo,Yuen Yi; Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED2102,2C,2235,,2022-04-25,2022-04-25,MON,,,,,,,MW401,15:30,17:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Lo,Yuen Yi; Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED2102,2D,2234,,2022-01-21,2022-01-28,,,,,FRI,,,MW646,09:30,11:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Loh,Ka Yee Elizabeth"
2021-22 Sem 2,UG,BBED2102,2D,2234,,2022-02-11,2022-03-04,,,,,FRI,,,MW646,09:30,11:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Loh,Ka Yee Elizabeth"
2021-22 Sem 2,UG,BBED2102,2D,2234,,2022-03-18,2022-04-08,,,,,FRI,,,MW646,09:30,11:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Loh,Ka Yee Elizabeth"
2021-22 Sem 2,UG,BBED2102,2D,2234,,2022-04-22,2022-04-29,,,,,FRI,,,MW646,09:30,11:20,Becoming a teaching professional: Understanding learning and teaching 2,Education Faculty,"Loh,Ka Yee Elizabeth"
2021-22 Sem 2,UG,BBED2501,2A,3989,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,External Experience – Chinese,Education Faculty,
2021-22 Sem 2,UG,BBED2521,2A,3990,,2022-05-28,2022-05-28,,,,,,SAT,,,17:00,17:50,External experience – English,Education Faculty,
2021-22 Sem 2,UG,BBED2623,2A,3938,,2022-04-30,2022-04-30,,,,,,SAT,,,15:00,15:50,Faculty English Language Proficiency Test III (Error Correction and Explanation),Education Faculty,
2021-22 Sem 2,UG,BBED3375,2A,2875,,2022-01-22,2022-01-29,,,,,,SAT,,RM305,09:00,11:50,Curriculum and Assessment - Chemistry,Education Faculty,"Chan,Kam Lam"
2021-22 Sem 2,UG,BBED3375,2A,2875,,2022-02-12,2022-02-19,,,,,,SAT,,RM305,09:00,11:50,Curriculum and Assessment - Chemistry,Education Faculty,"Chan,Kam Lam"
2021-22 Sem 2,UG,BBED3375,2A,2875,,2022-03-12,2022-03-19,,,,,,SAT,,RM305,09:00,11:50,Curriculum and Assessment - Chemistry,Education Faculty,"Chan,Kam Lam"
2021-22 Sem 2,UG,BBED3375,2A,2875,,2022-04-09,2022-04-09,,,,,,SAT,,RM305,09:00,11:50,Curriculum and Assessment - Chemistry,Education Faculty,"Chan,Kam Lam"
2021-22 Sem 2,UG,BBED3375,2A,2875,,2022-04-23,2022-04-23,,,,,,SAT,,RM305,09:00,11:50,Curriculum and Assessment - Chemistry,Education Faculty,"Chan,Kam Lam"
2021-22 Sem 2,UG,BBED3442,2A,2742,,2021-12-01,2022-06-26,,,,,,,,,     ,08:20,Professional Practicum I - Liberal Studies,Education Faculty,
2021-22 Sem 2,UG,BBED4001,2C,2237,,2022-01-17,2022-01-24,MON,,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2C,2237,,2022-01-20,2022-01-27,,,,THU,,,,RM205,09:00,10:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2C,2237,,2022-02-08,2022-02-08,,TUE,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2C,2237,,2022-02-10,2022-03-03,,,,THU,,,,RM205,09:00,10:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2C,2237,,2022-02-14,2022-02-28,MON,,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2C,2237,,2022-03-14,2022-04-11,MON,,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2C,2237,,2022-03-17,2022-04-28,,,,THU,,,,RM205,09:00,10:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2C,2237,,2022-04-25,2022-04-25,MON,,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2D,2238,,2022-01-17,2022-01-24,MON,,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2D,2238,,2022-01-20,2022-01-27,,,,THU,,,,RM205,11:00,12:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2D,2238,,2022-02-08,2022-02-08,,TUE,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2D,2238,,2022-02-10,2022-03-03,,,,THU,,,,RM205,11:00,12:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2D,2238,,2022-02-14,2022-02-28,MON,,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2D,2238,,2022-03-14,2022-04-11,MON,,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2D,2238,,2022-03-17,2022-04-28,,,,THU,,,,RM205,11:00,12:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4001,2D,2238,,2022-04-25,2022-04-25,MON,,,,,,,,18:30,19:20,Social and Philosophical Foundations of Education,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED4002,2A,2239,,2022-01-20,2022-01-27,,,,THU,,,,MW412,10:30,12:20,Understanding and Guiding Whole-Person Development,Education Faculty,
2021-22 Sem 2,UG,BBED4002,2A,2239,,2022-02-10,2022-03-03,,,,THU,,,,MW412,10:30,12:20,Understanding and Guiding Whole-Person Development,Education Faculty,
2021-22 Sem 2,UG,BBED4002,2A,2239,,2022-03-17,2022-04-28,,,,THU,,,,MW412,10:30,12:20,Understanding and Guiding Whole-Person Development,Education Faculty,
2021-22 Sem 2,UG,BBED4002,2B,2240,,2022-01-18,2022-01-25,,TUE,,,,,,MW408,12:30,15:20,Understanding and Guiding Whole-Person Development,Education Faculty,"Yiu,Chi Fung Alex"
2021-22 Sem 2,UG,BBED4002,2B,2240,,2022-01-20,2022-01-27,,,,THU,,,,MW408,13:30,16:20,Understanding and Guiding Whole-Person Development,Education Faculty,"Yiu,Chi Fung Alex"
2021-22 Sem 2,UG,BBED4002,2B,2240,,2022-02-08,2022-02-15,,TUE,,,,,,MW408,12:30,15:20,Understanding and Guiding Whole-Person Development,Education Faculty,"Yiu,Chi Fung Alex"
2021-22 Sem 2,UG,BBED4002,2B,2240,,2022-02-10,2022-02-17,,,,THU,,,,MW408,13:30,16:20,Understanding and Guiding Whole-Person Development,Education Faculty,"Yiu,Chi Fung Alex"
2021-22 Sem 2,UG,BBED4203,2A,2402,,2022-01-17,2022-01-31,MON,,,,,,,RM204,09:30,11:20,Pedagogy III: Becoming a curriculum leader,Education Faculty,"Ng,Hiu Lam"
2021-22 Sem 2,UG,BBED4203,2A,2402,,2022-02-14,2022-02-28,MON,,,,,,,RM204,09:30,11:20,Pedagogy III: Becoming a curriculum leader,Education Faculty,"Ng,Hiu Lam"
2021-22 Sem 2,UG,BBED4203,2A,2402,,2022-03-14,2022-04-11,MON,,,,,,,RM204,09:30,11:20,Pedagogy III: Becoming a curriculum leader,Education Faculty,"Ng,Hiu Lam"
2021-22 Sem 2,UG,BBED4203,2A,2402,,2022-04-25,2022-04-25,MON,,,,,,,RM204,09:30,11:20,Pedagogy III: Becoming a curriculum leader,Education Faculty,"Ng,Hiu Lam"
2021-22 Sem 2,UG,BBED4223,2A,2405,,2022-01-18,2022-01-25,,TUE,,,,,,MW550,13:30,15:20,Pedagogy III: Learning and teaching English in secondary school (Oracy),Education Faculty,"Li,Ka Pui"
2021-22 Sem 2,UG,BBED4223,2A,2405,,2022-02-15,2022-03-29,,TUE,,,,,,MW550,13:30,15:20,Pedagogy III: Learning and teaching English in secondary school (Oracy),Education Faculty,"Li,Ka Pui"
2021-22 Sem 2,UG,BBED4223,2A,2405,,2022-04-12,2022-05-03,,TUE,,,,,,MW550,13:30,15:20,Pedagogy III: Learning and teaching English in secondary school (Oracy),Education Faculty,"Li,Ka Pui"
2021-22 Sem 2,UG,BBED4223,2B,2406,,2022-01-17,2022-01-24,MON,,,,,,,MW646,15:30,17:20,Pedagogy III: Learning and teaching English in secondary school (Oracy),Education Faculty,"Tavares,Nicole Judith"
2021-22 Sem 2,UG,BBED4223,2B,2406,,2022-02-14,2022-04-11,MON,,,,,,,MW646,15:30,17:20,Pedagogy III: Learning and teaching English in secondary school (Oracy),Education Faculty,"Tavares,Nicole Judith"
2021-22 Sem 2,UG,BBED4223,2B,2406,,2022-04-25,2022-04-25,MON,,,,,,,MW646,15:30,17:20,Pedagogy III: Learning and teaching English in secondary school (Oracy),Education Faculty,"Tavares,Nicole Judith"
2021-22 Sem 2,UG,BBED4223,2B,2406,,2022-05-03,2022-05-03,,TUE,,,,,,MW646,15:30,17:20,Pedagogy III: Learning and teaching English in secondary school (Oracy),Education Faculty,"Tavares,Nicole Judith"
2021-22 Sem 2,UG,BBED4341,2A,2245,,2022-01-21,2022-01-28,,,,,FRI,,,RM206,12:30,14:20,PCK I: Language and Learning in Liberal Studies,Education Faculty,"Wong,Ka Lok"
2021-22 Sem 2,UG,BBED4341,2A,2245,,2022-02-11,2022-03-04,,,,,FRI,,,RM206,12:30,14:20,PCK I: Language and Learning in Liberal Studies,Education Faculty,"Wong,Ka Lok"
2021-22 Sem 2,UG,BBED4341,2A,2245,,2022-03-18,2022-04-08,,,,,FRI,,,RM206,12:30,14:20,PCK I: Language and Learning in Liberal Studies,Education Faculty,"Wong,Ka Lok"
2021-22 Sem 2,UG,BBED4341,2A,2245,,2022-04-22,2022-04-29,,,,,FRI,,,RM206,12:30,14:20,PCK I: Language and Learning in Liberal Studies,Education Faculty,"Wong,Ka Lok"
2021-22 Sem 2,UG,BBED4342,2A,2246,,2022-01-21,2022-01-28,,,,,FRI,,,RM301,09:30,11:20,PCK II: Cognition and Metacognition for the Liberal Studies Perspective,Education Faculty,"Yip,Wing Yan Valerie"
2021-22 Sem 2,UG,BBED4342,2A,2246,,2022-02-11,2022-03-04,,,,,FRI,,,RM301,09:30,11:20,PCK II: Cognition and Metacognition for the Liberal Studies Perspective,Education Faculty,"Yip,Wing Yan Valerie"
2021-22 Sem 2,UG,BBED4342,2A,2246,,2022-03-18,2022-04-08,,,,,FRI,,,RM301,09:30,11:20,PCK II: Cognition and Metacognition for the Liberal Studies Perspective,Education Faculty,"Yip,Wing Yan Valerie"
2021-22 Sem 2,UG,BBED4342,2A,2246,,2022-04-22,2022-04-29,,,,,FRI,,,RM301,09:30,11:20,PCK II: Cognition and Metacognition for the Liberal Studies Perspective,Education Faculty,"Yip,Wing Yan Valerie"
2021-22 Sem 2,UG,BBED4463,2A,2740,,2022-02-21,2022-03-11,MON,TUE,WED,THU,FRI,,,,     ,17:50,Professional Practicum II - Science,Education Faculty,
2021-22 Sem 2,UG,BBED4463,2A,2740,,2022-03-14,2022-03-18,MON,TUE,,THU,FRI,,,,     ,17:50,Professional Practicum II - Science,Education Faculty,
2021-22 Sem 2,UG,BBED4463,2A,2740,,2022-03-21,2022-04-01,MON,TUE,WED,THU,FRI,,,,     ,17:50,Professional Practicum II - Science,Education Faculty,
2021-22 Sem 2,UG,BBED4463,2A,2740,,2022-04-04,2022-04-08,MON,,WED,THU,FRI,,,,     ,17:50,Professional Practicum II - Science,Education Faculty,
2021-22 Sem 2,UG,BBED4463,2A,2740,,2022-04-11,2022-04-14,MON,TUE,WED,THU,,,,,     ,17:50,Professional Practicum II - Science,Education Faculty,
2021-22 Sem 2,UG,BBED5021,2A,2241,,2022-01-19,2022-01-26,,,WED,,,,,RM204,14:30,17:20,Professional Ethics in Teaching,Education Faculty,"Richards,Benjamin David"
2021-22 Sem 2,UG,BBED5021,2A,2241,,2022-01-21,2022-01-21,,,,,FRI,,,RM203,14:30,17:20,Professional Ethics in Teaching,Education Faculty,"Richards,Benjamin David"
2021-22 Sem 2,UG,BBED5021,2A,2241,,2022-02-09,2022-02-16,,,WED,,,,,RM204,14:30,17:20,Professional Ethics in Teaching,Education Faculty,"Richards,Benjamin David"
2021-22 Sem 2,UG,BBED5021,2A,2241,,2022-04-20,2022-05-04,,,WED,,,,,RM204,14:30,17:20,Professional Ethics in Teaching,Education Faculty,"Richards,Benjamin David"
2021-22 Sem 2,UG,BBED5022,2A,2242,,2022-01-19,2022-01-26,,,WED,,,,,MW401,14:30,17:20,Globalization and Education,Education Faculty,"Soto Pineda,Carlos Enrique"
2021-22 Sem 2,UG,BBED5022,2A,2242,,2022-01-21,2022-01-21,,,,,FRI,,,MW401,14:30,17:20,Globalization and Education,Education Faculty,"Soto Pineda,Carlos Enrique"
2021-22 Sem 2,UG,BBED5022,2A,2242,,2022-02-09,2022-02-16,,,WED,,,,,MW401,14:30,17:20,Globalization and Education,Education Faculty,"Soto Pineda,Carlos Enrique"
2021-22 Sem 2,UG,BBED5022,2A,2242,,2022-04-20,2022-05-04,,,WED,,,,,MW401,14:30,17:20,Globalization and Education,Education Faculty,"Soto Pineda,Carlos Enrique"
2021-22 Sem 2,UG,BBED5023,2A,2243,,2022-01-18,2022-01-25,,TUE,,,,,,RM204,09:30,12:20,Education Policy Analysis: International perspectives,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED5023,2A,2243,,2022-01-20,2022-01-27,,,,THU,,,,RM204,14:30,17:20,Education Policy Analysis: International perspectives,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED5023,2A,2243,,2022-02-08,2022-02-15,,TUE,,,,,,RM204,09:30,12:20,Education Policy Analysis: International perspectives,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED5023,2A,2243,,2022-02-10,2022-02-17,,,,THU,,,,RM204,14:30,17:20,Education Policy Analysis: International perspectives,Education Faculty,"La Londe,Priya Goel; Tan,Charlene Hwee Phio"
2021-22 Sem 2,UG,BBED5024,2A,2244,,2022-01-19,2022-01-26,,,WED,,,,,RM205,14:30,17:20,Multiculturalism and Hong Kong Education,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5024,2A,2244,,2022-01-21,2022-01-21,,,,,FRI,,,RM205,14:30,17:20,Multiculturalism and Hong Kong Education,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5024,2A,2244,,2022-02-09,2022-02-16,,,WED,,,,,RM205,14:30,17:20,Multiculturalism and Hong Kong Education,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5024,2A,2244,,2022-04-20,2022-05-04,,,WED,,,,,RM205,14:30,17:20,Multiculturalism and Hong Kong Education,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5204,2A,2403,,2022-01-18,2022-01-25,,TUE,,,,,,MW405,14:30,16:20,Pedagogy IV: Becoming a teacher with global vision,Education Faculty,"Ho,Shun Yee"
2021-22 Sem 2,UG,BBED5204,2A,2403,,2022-02-08,2022-02-15,,TUE,,,,,,MW405,14:30,16:20,Pedagogy IV: Becoming a teacher with global vision,Education Faculty,"Ho,Shun Yee"
2021-22 Sem 2,UG,BBED5224,2A,2407,,2022-01-18,2022-01-25,,TUE,,,,,,MW646,14:30,17:20,Pedagogy IV: Learning and teaching English in secondary school (Literacy),Education Faculty,"Tavares,Nicole Judith"
2021-22 Sem 2,UG,BBED5224,2A,2407,,2022-02-08,2022-02-15,,TUE,,,,,,MW646,14:30,17:20,Pedagogy IV: Learning and teaching English in secondary school (Literacy),Education Faculty,"Tavares,Nicole Judith"
2021-22 Sem 2,UG,BBED5224,2B,2408,,2022-01-17,2022-01-24,MON,,,,,,,RM204,14:30,17:20,Pedagogy IV: Learning and teaching English in secondary school (Literacy),Education Faculty,"Nicholson,Suzanne"
2021-22 Sem 2,UG,BBED5224,2B,2408,,2022-02-14,2022-02-14,MON,,,,,,,RM204,14:30,17:20,Pedagogy IV: Learning and teaching English in secondary school (Literacy),Education Faculty,"Nicholson,Suzanne"
2021-22 Sem 2,UG,BBED5224,2B,2408,,2022-02-18,2022-02-18,,,,,FRI,,,MW646,14:30,17:20,Pedagogy IV: Learning and teaching English in secondary school (Literacy),Education Faculty,"Nicholson,Suzanne"
2021-22 Sem 2,UG,BBED5244,2A,2247,,2022-01-17,2022-01-24,MON,,,,,,,RM206,12:00,15:20,Pedagogy IV: Becoming a Scholarly Teacher,Education Faculty,"Chan,Suk Ying Eva"
2021-22 Sem 2,UG,BBED5244,2A,2247,,2022-01-20,2022-01-27,,,,THU,,,,RM206,09:30,12:20,Pedagogy IV: Becoming a Scholarly Teacher,Education Faculty,"Chan,Suk Ying Eva"
2021-22 Sem 2,UG,BBED5244,2A,2247,,2022-02-07,2022-02-14,MON,,,,,,,RM206,12:00,15:20,Pedagogy IV: Becoming a Scholarly Teacher,Education Faculty,"Chan,Suk Ying Eva"
2021-22 Sem 2,UG,BBED5244,2A,2247,,2022-02-10,2022-02-17,,,,THU,,,,RM206,09:30,12:20,Pedagogy IV: Becoming a Scholarly Teacher,Education Faculty,"Chan,Suk Ying Eva"
2021-22 Sem 2,UG,BBED5249,2A,3863,,2022-01-19,2022-01-26,,,WED,,,,,RM206,09:30,12:20,Pedagogy V: Designing Curricula for an Emergent Future,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5249,2A,3863,,2022-02-09,2022-02-16,,,WED,,,,,RM206,09:30,12:20,Pedagogy V: Designing Curricula for an Emergent Future,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5249,2A,3863,,2022-03-11,2022-03-11,,,,,FRI,,,MW403,18:00,20:20,Pedagogy V: Designing Curricula for an Emergent Future,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5249,2A,3863,,2022-04-01,2022-04-01,,,,,FRI,,,MW403,18:00,20:20,Pedagogy V: Designing Curricula for an Emergent Future,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5249,2A,3863,,2022-04-20,2022-05-04,,,WED,,,,,RM206,09:30,12:20,Pedagogy V: Designing Curricula for an Emergent Future,Education Faculty,"Cheng,Ka Lok Anthony"
2021-22 Sem 2,UG,BBED5264,2A,2249,,2022-01-22,2022-01-29,,,,,,SAT,,RM205,08:30,12:20,Language and Science Learning,Education Faculty,"Yip,Wing Yan Valerie"
2021-22 Sem 2,UG,BBED5264,2A,2249,,2022-02-12,2022-03-05,,,,,,SAT,,RM205,08:30,12:20,Language and Science Learning,Education Faculty,"Yip,Wing Yan Valerie"
2021-22 Sem 2,UG,BBED5302,2A,2404,,2022-01-19,2022-01-26,,,WED,,,,,MW401,10:30,12:20,PCK II: Language Learning and Teaching from Psycholinguistic and Sociolinguistic Perspectives,Education Faculty,"Cheong,Choo Mui"
2021-22 Sem 2,UG,BBED5302,2A,2404,,2022-01-21,2022-01-28,,,,,FRI,,,MW401,10:30,12:20,PCK II: Language Learning and Teaching from Psycholinguistic and Sociolinguistic Perspectives,Education Faculty,"Cheong,Choo Mui"
2021-22 Sem 2,UG,BBED5302,2A,2404,,2022-02-09,2022-02-16,,,WED,,,,,MW401,10:30,12:20,PCK II: Language Learning and Teaching from Psycholinguistic and Sociolinguistic Perspectives,Education Faculty,"Cheong,Choo Mui"
2021-22 Sem 2,UG,BBED5302,2A,2404,,2022-02-11,2022-02-11,,,,,FRI,,,MW401,10:30,12:20,PCK II: Language Learning and Teaching from Psycholinguistic and Sociolinguistic Perspectives,Education Faculty,"Cheong,Choo Mui"
2021-22 Sem 2,UG,BBED5322,2A,2409,,2022-01-19,2022-01-26,,,WED,,,,,RM202,10:00,12:20,Pedagogical content knowledge for teaching English in secondary school,Education Faculty,"Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED5322,2A,2409,,2022-01-21,2022-01-28,,,,,FRI,,,RM202,10:00,12:20,Pedagogical content knowledge for teaching English in secondary school,Education Faculty,"Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED5322,2A,2409,,2022-02-09,2022-02-16,,,WED,,,,,RM202,10:00,12:20,Pedagogical content knowledge for teaching English in secondary school,Education Faculty,"Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED5322,2A,2409,,2022-02-11,2022-02-18,,,,,FRI,,,RM202,10:00,12:20,Pedagogical content knowledge for teaching English in secondary school,Education Faculty,"Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED5322,2B,2410,,2022-01-17,2022-01-31,MON,,,,,,,MW550,10:00,12:20,Pedagogical content knowledge for teaching English in secondary school,Education Faculty,"Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED5322,2B,2410,,2022-01-20,2022-01-27,,,,THU,,,,MW550,10:00,12:20,Pedagogical content knowledge for teaching English in secondary school,Education Faculty,"Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED5322,2B,2410,,2022-02-10,2022-02-17,,,,THU,,,,MW550,10:00,12:20,Pedagogical content knowledge for teaching English in secondary school,Education Faculty,"Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED5322,2B,2410,,2022-02-14,2022-02-14,MON,,,,,,,MW550,10:00,12:20,Pedagogical content knowledge for teaching English in secondary school,Education Faculty,"Yang,Chi Cheung Ruby"
2021-22 Sem 2,UG,BBED5363,2A,2248,,2022-01-22,2022-01-29,,,,,,SAT,,RM205,13:30,17:20,Becoming a Scholarly Teacher,Education Faculty,"Fung,Chun Lok; Leung,Kin Yi"
2021-22 Sem 2,UG,BBED5363,2A,2248,,2022-02-12,2022-02-26,,,,,,SAT,,RM205,13:30,17:20,Becoming a Scholarly Teacher,Education Faculty,"Fung,Chun Lok; Leung,Kin Yi"
2021-22 Sem 2,UG,BBED5363,2A,2248,,2022-03-26,2022-03-26,,,,,,SAT,,RM205,13:30,17:20,Becoming a Scholarly Teacher,Education Faculty,"Fung,Chun Lok; Leung,Kin Yi"
2021-22 Sem 2,UG,BBED5402,2A,3995,,2022-02-21,2022-02-21,MON,,,,,,,,08:30,08:50,Professional Practicum III - Chinese,Education Faculty,
2021-22 Sem 2,UG,BBED5422,2A,3996,,2022-02-21,2022-02-21,MON,,,,,,,,08:30,08:50,Professional Practicum III - English,Education Faculty,
2021-22 Sem 2,UG,BBED5444,2A,2743,,2022-02-21,2022-03-11,MON,TUE,WED,THU,FRI,,,,     ,17:50,Professional Practicum III - Liberal Studies,Education Faculty,
2021-22 Sem 2,UG,BBED5444,2A,2743,,2022-03-14,2022-03-18,MON,TUE,,THU,FRI,,,,     ,17:50,Professional Practicum III - Liberal Studies,Education Faculty,
